nominal;data;curs;cdx
1;20.10.2017;57,5706;ДолларСША
1;19.10.2017;57,2721;ДолларСША
1;18.10.2017;57,3392;ДолларСША
1;17.10.2017;57,0861;ДолларСША
1;14.10.2017;57,6196;ДолларСША
1;13.10.2017;57,6869;ДолларСША
1;12.10.2017;57,921;ДолларСША
1;11.10.2017;58,0713;ДолларСША
1;10.10.2017;58,3151;ДолларСША
1;07.10.2017;57,7612;ДолларСША
1;06.10.2017;57,5811;ДолларСША
1;05.10.2017;57,7832;ДолларСША
1;04.10.2017;57,9375;ДолларСША
1;03.10.2017;57,8134;ДолларСША
1;30.09.2017;58,0169;ДолларСША
1;29.09.2017;58,4255;ДолларСША
1;28.09.2017;58,0102;ДолларСША
1;27.09.2017;57,5186;ДолларСША
1;26.09.2017;57,566;ДолларСША
1;23.09.2017;57,6527;ДолларСША
1;22.09.2017;58,2242;ДолларСША
1;21.09.2017;58,129;ДолларСША
1;20.09.2017;58,0993;ДолларСША
1;19.09.2017;57,6242;ДолларСША
1;16.09.2017;57,5336;ДолларСША
1;15.09.2017;57,7706;ДолларСША
1;14.09.2017;57,6679;ДолларСША
1;13.09.2017;57,2656;ДолларСША
1;12.09.2017;57,1694;ДолларСША
1;09.09.2017;56,9966;ДолларСША
1;08.09.2017;57,1411;ДолларСША
1;07.09.2017;57,3387;ДолларСША
1;06.09.2017;57,8503;ДолларСША
1;05.09.2017;57,7817;ДолларСША
1;02.09.2017;58,0557;ДолларСША
1;01.09.2017;58,5454;ДолларСША
1;31.08.2017;58,7306;ДолларСША
1;30.08.2017;58,532;ДолларСША
1;29.08.2017;58,5469;ДолларСША
1;26.08.2017;59,1476;ДолларСША
1;25.08.2017;59,1397;ДолларСША
1;24.08.2017;59,1312;ДолларСША
1;23.08.2017;59,0396;ДолларСША
1;22.08.2017;59,1409;ДолларСША
1;19.08.2017;59,3612;ДолларСША
1;18.08.2017;59,249;ДолларСША
1;17.08.2017;59,6521;ДолларСША
1;16.08.2017;59,9266;ДолларСША
1;15.08.2017;59,799;ДолларСША
1;12.08.2017;60,1873;ДолларСША
1;11.08.2017;59,9298;ДолларСША
1;10.08.2017;59,9611;ДолларСША
1;09.08.2017;59,9886;ДолларСША
1;08.08.2017;60,0605;ДолларСША
1;05.08.2017;60,3281;ДолларСША
1;04.08.2017;60,7503;ДолларСША
1;03.08.2017;60,5819;ДолларСША
1;02.08.2017;59,8454;ДолларСША
1;01.08.2017;60,0633;ДолларСША
1;29.07.2017;59,5436;ДолларСША
1;28.07.2017;59,4102;ДолларСША
1;27.07.2017;59,9102;ДолларСША
1;26.07.2017;59,8185;ДолларСША
1;25.07.2017;59,6572;ДолларСША
1;22.07.2017;58,9325;ДолларСША
1;21.07.2017;59,0823;ДолларСША
1;20.07.2017;59,2418;ДолларСША
1;19.07.2017;59,3705;ДолларСША
1;18.07.2017;59,0657;ДолларСША
1;15.07.2017;59,8806;ДолларСША
1;14.07.2017;60,1836;ДолларСША
1;13.07.2017;60,6227;ДолларСША
1;12.07.2017;60,7397;ДолларСША
1;11.07.2017;60,3014;ДолларСША
1;08.07.2017;60,3792;ДолларСША
1;07.07.2017;60,2426;ДолларСША
1;06.07.2017;59,5787;ДолларСША
1;05.07.2017;59,2295;ДолларСША
1;04.07.2017;58,9695;ДолларСША
1;01.07.2017;59,3862;ДолларСША
1;30.06.2017;59,0855;ДолларСША
1;29.06.2017;59,5415;ДолларСША
1;28.06.2017;58,8843;ДолларСША
1;27.06.2017;59,0014;ДолларСША
1;24.06.2017;59,6564;ДолларСША
1;23.06.2017;60,1482;ДолларСША
1;22.06.2017;60;ДолларСША
1;21.06.2017;58,5786;ДолларСША
1;20.06.2017;57,9585;ДолларСША
1;17.06.2017;57,7408;ДолларСША
1;16.06.2017;57,4437;ДолларСША
1;15.06.2017;57,0303;ДолларСША
1;14.06.2017;56,9096;ДолларСША
1;10.06.2017;57,002;ДолларСША
1;09.06.2017;56,9857;ДолларСША
1;08.06.2017;56,5878;ДолларСША
1;07.06.2017;56,6747;ДолларСША
1;06.06.2017;56,6152;ДолларСША
1;03.06.2017;56,6876;ДолларСША
1;02.06.2017;56,5373;ДолларСША
1;01.06.2017;56,6876;ДолларСША
1;31.05.2017;56,5168;ДолларСША
1;30.05.2017;56,7106;ДолларСША
1;27.05.2017;56,756;ДолларСША
1;26.05.2017;56,0701;ДолларСША
1;25.05.2017;56,2743;ДолларСША
1;24.05.2017;56,5552;ДолларСША
1;23.05.2017;56,4988;ДолларСША
1;20.05.2017;57,1602;ДолларСША
1;19.05.2017;57,4683;ДолларСША
1;18.05.2017;56,7383;ДолларСША
1;17.05.2017;56,2603;ДолларСША
1;16.05.2017;56,5258;ДолларСША
1;13.05.2017;57,164;ДолларСША
1;12.05.2017;57,1161;ДолларСША
1;11.05.2017;58,0824;ДолларСША
1;06.05.2017;58,5382;ДолларСША
1;05.05.2017;57,5714;ДолларСША
1;04.05.2017;57,0927;ДолларСША
1;03.05.2017;56,9518;ДолларСША
1;29.04.2017;56,9838;ДолларСША
1;28.04.2017;56,9707;ДолларСША
1;27.04.2017;56,3131;ДолларСША
1;26.04.2017;55,8453;ДолларСША
1;25.04.2017;56,0794;ДолларСША
1;22.04.2017;56,2307;ДолларСША
1;21.04.2017;56,4165;ДолларСША
1;20.04.2017;56,1753;ДолларСША
1;19.04.2017;55,9793;ДолларСША
1;18.04.2017;56,2505;ДолларСША
1;15.04.2017;56,2945;ДолларСША
1;14.04.2017;56,6019;ДолларСША
1;13.04.2017;56,7556;ДолларСША
1;12.04.2017;56,9552;ДолларСША
1;11.04.2017;57,3896;ДолларСША
1;08.04.2017;56,9201;ДолларСША
1;07.04.2017;56,4369;ДолларСША
1;06.04.2017;55,894;ДолларСША
1;05.04.2017;56,5553;ДолларСША
1;04.04.2017;56,1396;ДолларСША
1;01.04.2017;55,9606;ДолларСША
1;31.03.2017;56,3779;ДолларСША
1;30.03.2017;57,0241;ДолларСША
1;29.03.2017;56,9364;ДолларСША
1;28.03.2017;57,0233;ДолларСША
1;25.03.2017;57,4247;ДолларСША
1;24.03.2017;57,5228;ДолларСША
1;23.03.2017;57,636;ДолларСША
1;22.03.2017;57,2323;ДолларСША
1;21.03.2017;57,2847;ДолларСША
1;18.03.2017;57,9344;ДолларСША
1;17.03.2017;58,2437;ДолларСША
1;16.03.2017;59,1128;ДолларСША
1;15.03.2017;58,954;ДолларСША
1;14.03.2017;59,1327;ДолларСША
1;11.03.2017;59,2174;ДолларСША
1;10.03.2017;58,8318;ДолларСША
1;08.03.2017;58,263;ДолларСША
1;07.03.2017;58,337;ДолларСША
1;04.03.2017;58,9099;ДолларСША
1;03.03.2017;58,4067;ДолларСША
1;02.03.2017;58,3776;ДолларСША
1;01.03.2017;57,9627;ДолларСША
1;28.02.2017;57,9371;ДолларСША
1;23.02.2017;57,4762;ДолларСША
1;22.02.2017;57,859;ДолларСША
1;21.02.2017;58,0967;ДолларСША
1;18.02.2017;57,6342;ДолларСША
1;17.02.2017;57,1507;ДолларСША
1;16.02.2017;56,7719;ДолларСША
1;15.02.2017;57,7388;ДолларСША
1;14.02.2017;58,0619;ДолларСША
1;11.02.2017;58,8457;ДолларСША
1;10.02.2017;59,0235;ДолларСША
1;09.02.2017;59,5129;ДолларСША
1;08.02.2017;59,1933;ДолларСША
1;07.02.2017;58,7121;ДолларСША
1;04.02.2017;59,3137;ДолларСША
1;03.02.2017;59,9858;ДолларСША
1;02.02.2017;60,3099;ДолларСША
1;01.02.2017;60,0851;ДолларСША
1;31.01.2017;60,1618;ДолларСША
1;28.01.2017;60,3196;ДолларСША
1;27.01.2017;59,6356;ДолларСША
1;26.01.2017;59,1489;ДолларСША
1;25.01.2017;59,2168;ДолларСША
1;24.01.2017;59,5034;ДолларСША
1;21.01.2017;59,6697;ДолларСША
1;20.01.2017;59,3521;ДолларСША
1;19.01.2017;59,183;ДолларСША
1;18.01.2017;59,4015;ДолларСША
1;17.01.2017;59,6067;ДолларСША
1;14.01.2017;59,37;ДолларСША
1;13.01.2017;59,4978;ДолларСША
1;12.01.2017;60,1614;ДолларСША
1;11.01.2017;59,9533;ДолларСША
1;10.01.2017;59,8961;ДолларСША
1;31.12.2016;60,6569;ДолларСША
1;30.12.2016;60,273;ДолларСША
1;29.12.2016;60,6669;ДолларСША
1;28.12.2016;60,8587;ДолларСША
1;27.12.2016;60,9084;ДолларСША
1;24.12.2016;60,8528;ДолларСША
1;23.12.2016;60,8641;ДолларСША
1;22.12.2016;61,1092;ДолларСША
1;21.12.2016;61,7967;ДолларСША
1;20.12.2016;61,7931;ДолларСША
1;17.12.2016;61,7515;ДолларСША
1;16.12.2016;61,6368;ДолларСША
1;15.12.2016;60,8079;ДолларСША
1;14.12.2016;61,069;ДолларСША
1;13.12.2016;61,5804;ДолларСША
1;10.12.2016;63,3028;ДолларСША
1;09.12.2016;63,3901;ДолларСША
1;08.12.2016;63,9114;ДолларСША
1;07.12.2016;63,8741;ДолларСША
1;06.12.2016;63,9242;ДолларСША
1;03.12.2016;64,1528;ДолларСША
1;02.12.2016;63,6807;ДолларСША
1;01.12.2016;65,2382;ДолларСША
1;30.11.2016;64,9449;ДолларСША
1;29.11.2016;64,9153;ДолларСША
1;26.11.2016;64,6174;ДолларСША
1;25.11.2016;64,6279;ДолларСША
1;24.11.2016;64,0087;ДолларСША
1;23.11.2016;63,6282;ДолларСША
1;22.11.2016;64,358;ДолларСША
1;19.11.2016;65,1023;ДолларСША
1;18.11.2016;64,9154;ДолларСША
1;17.11.2016;64,5463;ДолларСША
1;16.11.2016;65,5548;ДолларСША
1;15.11.2016;65,8591;ДолларСША
1;12.11.2016;65,2167;ДолларСША
1;11.11.2016;63,4161;ДолларСША
1;10.11.2016;63,8928;ДолларСША
1;09.11.2016;63,7364;ДолларСША
1;08.11.2016;63,9074;ДолларСША
1;04.11.2016;63,5043;ДолларСША
1;03.11.2016;63,4166;ДолларСША
1;02.11.2016;63,2025;ДолларСША
1;01.11.2016;63,2174;ДолларСША
1;29.10.2016;62,9037;ДолларСША
1;28.10.2016;63,0399;ДолларСША
1;27.10.2016;62,2597;ДолларСША
1;26.10.2016;62,048;ДолларСША
1;25.10.2016;62,2349;ДолларСША
1;22.10.2016;62,4499;ДолларСША
1;21.10.2016;62,4194;ДолларСША
1;20.10.2016;62,5841;ДолларСША
1;19.10.2016;62,89;ДолларСША
1;18.10.2016;63,151;ДолларСША
1;15.10.2016;62,9934;ДолларСША
1;14.10.2016;63,3465;ДолларСША
1;13.10.2016;62,5892;ДолларСША
1;12.10.2016;62,1946;ДолларСША
1;11.10.2016;62,3884;ДолларСША
1;08.10.2016;62,3031;ДолларСША
1;07.10.2016;62,39;ДолларСША
1;06.10.2016;62,4583;ДолларСША
1;05.10.2016;62,4323;ДолларСША
1;04.10.2016;62,5477;ДолларСША
1;01.10.2016;63,396;ДолларСША
1;30.09.2016;63,1581;ДолларСША
1;29.09.2016;63,9509;ДолларСША
1;28.09.2016;63,6921;ДолларСША
1;27.09.2016;64,1506;ДолларСША
1;24.09.2016;63,8642;ДолларСША
1;23.09.2016;63,7942;ДолларСША
1;22.09.2016;64,4424;ДолларСША
1;21.09.2016;64,7513;ДолларСША
1;20.09.2016;64,9173;ДолларСША
1;17.09.2016;64,994;ДолларСША
1;16.09.2016;65,217;ДолларСША
1;15.09.2016;64,9737;ДолларСША
1;14.09.2016;64,8102;ДолларСША
1;13.09.2016;65,0539;ДолларСША
1;10.09.2016;64,1617;ДолларСША
1;09.09.2016;63,973;ДолларСША
1;08.09.2016;64,3804;ДолларСША
1;07.09.2016;64,8306;ДолларСША
1;06.09.2016;64,7644;ДолларСША
1;03.09.2016;65,8684;ДолларСША
1;02.09.2016;65,2566;ДолларСША
1;01.09.2016;65,2535;ДолларСША
1;31.08.2016;64,9072;ДолларСША
1;30.08.2016;65,081;ДолларСША
1;27.08.2016;64,738;ДолларСША
1;26.08.2016;64,9459;ДолларСША
1;25.08.2016;64,814;ДолларСША
1;24.08.2016;64,7684;ДолларСША
1;23.08.2016;64,2078;ДолларСША
1;20.08.2016;63,9391;ДолларСША
1;19.08.2016;63,5487;ДолларСША
1;18.08.2016;63,9943;ДолларСША
1;17.08.2016;63,9514;ДолларСША
1;16.08.2016;64,2076;ДолларСША
1;13.08.2016;64,3364;ДолларСША
1;12.08.2016;64,9497;ДолларСША
1;11.08.2016;64,8137;ДолларСША
1;10.08.2016;64,7848;ДолларСША
1;09.08.2016;65,0799;ДолларСША
1;06.08.2016;65,5627;ДолларСША
1;05.08.2016;66,3941;ДолларСША
1;04.08.2016;66,742;ДолларСША
1;03.08.2016;66,8816;ДолларСША
1;02.08.2016;65,9553;ДолларСША
1;30.07.2016;67,0512;ДолларСША
1;29.07.2016;66,1125;ДолларСША
1;28.07.2016;65,9467;ДолларСША
1;27.07.2016;65,7408;ДолларСША
1;26.07.2016;64,9184;ДолларСША
1;23.07.2016;64,627;ДолларСША
1;22.07.2016;63,7373;ДолларСША
1;21.07.2016;63,4183;ДолларСША
1;20.07.2016;62,9891;ДолларСША
1;19.07.2016;63,1154;ДолларСША
1;16.07.2016;63,1697;ДолларСША
1;15.07.2016;63,5773;ДолларСША
1;14.07.2016;63,8531;ДолларСША
1;13.07.2016;63,9029;ДолларСША
1;12.07.2016;64,2024;ДолларСША
1;09.07.2016;64,2488;ДолларСША
1;08.07.2016;64,05;ДолларСША
1;07.07.2016;64,6304;ДолларСША
1;06.07.2016;64,2676;ДолларСША
1;05.07.2016;63,6844;ДолларСША
1;02.07.2016;64,0165;ДолларСША
1;01.07.2016;64,1755;ДолларСША
1;30.06.2016;64,2575;ДолларСША
1;29.06.2016;64,8095;ДолларСША
1;28.06.2016;65,0588;ДолларСША
1;25.06.2016;65,5287;ДолларСША
1;24.06.2016;64,3212;ДолларСША
1;23.06.2016;63,7162;ДолларСША
1;22.06.2016;64,1743;ДолларСША
1;21.06.2016;64,1509;ДолларСША
1;18.06.2016;65,4398;ДолларСША
1;17.06.2016;65,8618;ДолларСША
1;16.06.2016;65,9156;ДолларСША
1;15.06.2016;66,0306;ДолларСША
1;11.06.2016;64,7077;ДолларСША
1;10.06.2016;63,7402;ДолларСША
1;09.06.2016;64,6797;ДолларСША
1;08.06.2016;65,2089;ДолларСША
1;07.06.2016;65,7894;ДолларСША
1;04.06.2016;66,8529;ДолларСША
1;03.06.2016;66,7491;ДолларСША
1;02.06.2016;66,6156;ДолларСША
1;01.06.2016;65,9962;ДолларСША
1;31.05.2016;66,0825;ДолларСША
1;28.05.2016;66,0413;ДолларСША
1;27.05.2016;65,2062;ДолларСША
1;26.05.2016;65,8949;ДолларСША
1;25.05.2016;67,0493;ДолларСША
1;24.05.2016;67,0475;ДолларСША
1;21.05.2016;66,3775;ДолларСША
1;20.05.2016;66,211;ДолларСША
1;19.05.2016;65,0641;ДолларСША
1;18.05.2016;64,5138;ДолларСША
1;17.05.2016;64,8895;ДолларСША
1;14.05.2016;64,9306;ДолларСША
1;13.05.2016;64,9607;ДолларСША
1;12.05.2016;66,2428;ДолларСША
1;11.05.2016;66,3277;ДолларСША
1;07.05.2016;66,1928;ДолларСША
1;06.05.2016;65,8918;ДолларСША
1;05.05.2016;66,1718;ДолларСША
1;30.04.2016;64,3334;ДолларСША
1;29.04.2016;65,1133;ДолларСША
1;28.04.2016;65,1618;ДолларСША
1;27.04.2016;66,4559;ДолларСША
1;26.04.2016;66,6295;ДолларСША
1;23.04.2016;66,2198;ДолларСША
1;22.04.2016;65,0254;ДолларСША
1;21.04.2016;66,0364;ДолларСША
1;20.04.2016;65,6474;ДолларСША
1;19.04.2016;68,2724;ДолларСША
1;16.04.2016;66,0452;ДолларСША
1;15.04.2016;66,4954;ДолларСША
1;14.04.2016;65,7662;ДолларСША
1;13.04.2016;66,3456;ДолларСША
1;12.04.2016;67,125;ДолларСША
1;09.04.2016;67,4662;ДолларСША
1;08.04.2016;67,796;ДолларСША
1;07.04.2016;68,5215;ДолларСША
1;06.04.2016;68,8901;ДолларСША
1;05.04.2016;68,6753;ДолларСША
1;02.04.2016;67,141;ДолларСША
1;01.04.2016;67,8552;ДолларСША
1;31.03.2016;67,6076;ДолларСША
1;30.03.2016;68,7549;ДолларСША
1;29.03.2016;67,7807;ДолларСША
1;26.03.2016;68,4346;ДолларСША
1;25.03.2016;68,9328;ДолларСША
1;24.03.2016;67,6409;ДолларСША
1;23.03.2016;67,7764;ДолларСША
1;22.03.2016;68,8086;ДолларСША
1;19.03.2016;68,4026;ДолларСША
1;18.03.2016;68,5598;ДолларСША
1;17.03.2016;71,0256;ДолларСША
1;16.03.2016;70,5408;ДолларСША
1;15.03.2016;70,1542;ДолларСША
1;12.03.2016;70,3067;ДолларСША
1;11.03.2016;71,0928;ДолларСША
1;10.03.2016;72,3775;ДолларСША
1;05.03.2016;73,1854;ДолларСША
1;04.03.2016;73,8242;ДолларСША
1;03.03.2016;73,6256;ДолларСША
1;02.03.2016;74,0536;ДолларСША
1;01.03.2016;75,8994;ДолларСША
1;27.02.2016;75,0903;ДолларСША
1;26.02.2016;76,3929;ДолларСША
1;25.02.2016;76,3928;ДолларСША
1;21.02.2016;77,1326;ДолларСША
1;20.02.2016;76,3657;ДолларСША
1;19.02.2016;75,4575;ДолларСША
1;18.02.2016;77,8503;ДолларСША
1;17.02.2016;76,245;ДолларСША
1;16.02.2016;77,7792;ДолларСША
1;13.02.2016;79,4951;ДолларСША
1;12.02.2016;79,1144;ДолларСША
1;11.02.2016;79,0689;ДолларСША
1;10.02.2016;78,6805;ДолларСША
1;09.02.2016;76,8614;ДолларСША
1;06.02.2016;77,3409;ДолларСША
1;05.02.2016;76,4609;ДолларСША
1;04.02.2016;79,2593;ДолларСША
1;03.02.2016;77,9273;ДолларСША
1;02.02.2016;76,3264;ДолларСША
1;30.01.2016;75,1723;ДолларСША
1;29.01.2016;77,3674;ДолларСША
1;28.01.2016;78,9969;ДолларСША
1;27.01.2016;81,8394;ДолларСША
1;26.01.2016;77,7965;ДолларСША
1;23.01.2016;80,5714;ДолларСША
1;22.01.2016;83,5913;ДолларСША
1;21.01.2016;79,4614;ДолларСША
1;20.01.2016;78,4862;ДолларСША
1;19.01.2016;78,6678;ДолларСША
1;16.01.2016;76,565;ДолларСША
1;15.01.2016;76,523;ДолларСША
1;14.01.2016;76,4275;ДолларСША
1;13.01.2016;76,6041;ДолларСША
1;12.01.2016;75,9507;ДолларСША
1;01.01.2016;72,9299;ДолларСША
1;31.12.2015;72,8827;ДолларСША
1;30.12.2015;72,5066;ДолларСША
1;29.12.2015;70,7865;ДолларСША
1;26.12.2015;70,269;ДолларСША
1;25.12.2015;69,5165;ДолларСША
1;24.12.2015;70,9333;ДолларСША
1;23.12.2015;71,1211;ДолларСША
1;22.12.2015;71,2553;ДолларСША
1;19.12.2015;71,3215;ДолларСША
1;18.12.2015;70,5806;ДолларСША
1;17.12.2015;70,4012;ДолларСША
1;16.12.2015;70,8295;ДолларСША
1;15.12.2015;70,2244;ДолларСША
1;12.12.2015;69,1755;ДолларСША
1;11.12.2015;69,2151;ДолларСША
1;10.12.2015;69,2;ДолларСША
1;09.12.2015;69,3026;ДолларСША
1;08.12.2015;68,5156;ДолларСША
1;05.12.2015;67,6698;ДолларСША
1;04.12.2015;67,7691;ДолларСША
1;03.12.2015;66,7402;ДолларСША
1;02.12.2015;66,2584;ДолларСША
1;01.12.2015;66,737;ДолларСША
1;28.11.2015;66,2393;ДолларСША
1;27.11.2015;65,6836;ДолларСША
1;26.11.2015;65,4789;ДолларСША
1;25.11.2015;65,621;ДолларСША
1;24.11.2015;65,5973;ДолларСША
1;21.11.2015;64,8673;ДолларСША
1;20.11.2015;64,912;ДолларСША
1;19.11.2015;64,7785;ДолларСША
1;18.11.2015;65,4799;ДолларСША
1;17.11.2015;66,4607;ДолларСША
1;14.11.2015;66,6343;ДолларСША
1;13.11.2015;65,4541;ДолларСША
1;12.11.2015;64,5693;ДолларСША
1;11.11.2015;64,3908;ДолларСША
1;10.11.2015;64,6606;ДолларСША
1;07.11.2015;63,6832;ДолларСША
1;06.11.2015;63,3991;ДолларСША
1;04.11.2015;63,8525;ДолларСША
1;03.11.2015;63,7993;ДолларСША
1;31.10.2015;64,3742;ДолларСША
1;30.10.2015;64,1686;ДолларСША
1;29.10.2015;65,3159;ДолларСША
1;28.10.2015;63,5004;ДолларСША
1;27.10.2015;62,5038;ДолларСША
1;24.10.2015;61,9286;ДолларСША
1;23.10.2015;62,7888;ДолларСША
1;22.10.2015;62,6309;ДолларСША
1;21.10.2015;62,162;ДолларСША
1;20.10.2015;61,4419;ДолларСША
1;17.10.2015;61,3587;ДолларСША
1;16.10.2015;62,2433;ДолларСША
1;15.10.2015;63,1248;ДолларСША
1;14.10.2015;62,2237;ДолларСША
1;13.10.2015;61,1535;ДолларСША
1;10.10.2015;61,2967;ДолларСША
1;09.10.2015;62,2942;ДолларСША
1;08.10.2015;62,7061;ДолларСША
1;07.10.2015;65,0962;ДолларСША
1;06.10.2015;65,6248;ДолларСША
1;03.10.2015;65,9414;ДолларСША
1;02.10.2015;65,0336;ДолларСША
1;01.10.2015;65,7364;ДолларСША
1;30.09.2015;66,2367;ДолларСША
1;29.09.2015;65,547;ДолларСША
1;26.09.2015;65,6727;ДолларСША
1;25.09.2015;66,5151;ДолларСША
1;24.09.2015;66,041;ДолларСША
1;23.09.2015;66,1747;ДолларСША
1;22.09.2015;66,1455;ДолларСША
1;19.09.2015;65,6445;ДолларСША
1;18.09.2015;65,3623;ДолларСША
1;17.09.2015;65,9273;ДолларСША
1;16.09.2015;67,1574;ДолларСША
1;15.09.2015;67,9571;ДолларСША
1;12.09.2015;68,0093;ДолларСША
1;11.09.2015;68,4961;ДолларСША
1;10.09.2015;67,6219;ДолларСША
1;09.09.2015;68,7932;ДолларСША
1;08.09.2015;68,4864;ДолларСША
1;05.09.2015;67,685;ДолларСША
1;04.09.2015;67,0102;ДолларСША
1;03.09.2015;66,6756;ДолларСША
1;02.09.2015;65,3495;ДолларСША
1;01.09.2015;66,7152;ДолларСША
1;29.08.2015;66,4779;ДолларСША
1;28.08.2015;67,4473;ДолларСША
1;27.08.2015;69,3142;ДолларСША
1;26.08.2015;69,9461;ДолларСША
1;25.08.2015;70,7465;ДолларСША
1;22.08.2015;68,1216;ДолларСША
1;21.08.2015;66,9608;ДолларСША
1;20.08.2015;65,7222;ДолларСША
1;19.08.2015;65,8289;ДолларСША
1;18.08.2015;65,5034;ДолларСША
1;15.08.2015;64,9363;ДолларСША
1;14.08.2015;63,9988;ДолларСША
1;13.08.2015;65,0169;ДолларСША
1;12.08.2015;63,2098;ДолларСША
1;11.08.2015;64,4977;ДолларСША
1;08.08.2015;63,8399;ДолларСША
1;07.08.2015;63,8644;ДолларСША
1;06.08.2015;62,7184;ДолларСША
1;05.08.2015;62,9182;ДолларСША
1;04.08.2015;62,4677;ДолларСША
1;01.08.2015;60,3458;ДолларСША
1;31.07.2015;58,9906;ДолларСША
1;30.07.2015;59,7665;ДолларСША
1;29.07.2015;60,2231;ДолларСША
1;28.07.2015;58,7816;ДолларСША
1;25.07.2015;58,0374;ДолларСША
1;24.07.2015;57,3578;ДолларСША
1;23.07.2015;57,0232;ДолларСША
1;22.07.2015;57,0025;ДолларСША
1;21.07.2015;56,8336;ДолларСША
1;18.07.2015;56,8423;ДолларСША
1;17.07.2015;56,9504;ДолларСША
1;16.07.2015;56,6642;ДолларСША
1;15.07.2015;56,9774;ДолларСША
1;14.07.2015;56,6079;ДолларСША
1;11.07.2015;56,6685;ДолларСША
1;10.07.2015;56,9803;ДолларСША
1;09.07.2015;57,2174;ДолларСША
1;08.07.2015;57,2192;ДолларСША
1;07.07.2015;56,4112;ДолларСША
1;04.07.2015;55,6049;ДолларСША
1;03.07.2015;55,6555;ДолларСША
1;02.07.2015;55,4756;ДолларСША
1;01.07.2015;55,8413;ДолларСША
1;30.06.2015;55,524;ДолларСША
1;27.06.2015;54,8126;ДолларСША
1;26.06.2015;54,6026;ДолларСША
1;25.06.2015;54,0746;ДолларСША
1;24.06.2015;54,2081;ДолларСША
1;23.06.2015;53,5569;ДолларСША
1;20.06.2015;53,8006;ДолларСША
1;19.06.2015;53,3301;ДолларСША
1;18.06.2015;53,8999;ДолларСША
1;17.06.2015;54,0409;ДолларСША
1;16.06.2015;55,2679;ДолларСША
1;12.06.2015;54,5285;ДолларСША
1;11.06.2015;54,8219;ДолларСША
1;10.06.2015;55,91;ДолларСША
1;09.06.2015;56,0435;ДолларСША
1;06.06.2015;56,2463;ДолларСША
1;05.06.2015;54,9908;ДолларСША
1;04.06.2015;53,059;ДолларСША
1;03.06.2015;53,4413;ДолларСША
1;02.06.2015;52,8213;ДолларСША
1;30.05.2015;52,9716;ДолларСША
1;29.05.2015;52,2907;ДолларСША
1;28.05.2015;51,0178;ДолларСША
1;27.05.2015;50,3223;ДолларСША
1;26.05.2015;49,8613;ДолларСША
1;23.05.2015;49,7901;ДолларСША
1;22.05.2015;49,9204;ДолларСША
1;21.05.2015;49,7919;ДолларСША
1;20.05.2015;49,1777;ДолларСША
1;19.05.2015;49,2175;ДолларСША
1;16.05.2015;50,0115;ДолларСША
1;15.05.2015;50,0774;ДолларСША
1;14.05.2015;49,5366;ДолларСША
1;13.05.2015;50,914;ДолларСША
1;09.05.2015;50,7511;ДолларСША
1;08.05.2015;50,3615;ДолларСША
1;07.05.2015;49,9816;ДолларСША
1;06.05.2015;51,7574;ДолларСША
1;01.05.2015;51,1388;ДолларСША
1;30.04.2015;51,7029;ДолларСША
1;29.04.2015;52,3041;ДолларСША
1;28.04.2015;51,469;ДолларСША
1;25.04.2015;50,2473;ДолларСША
1;24.04.2015;51,6011;ДолларСША
1;23.04.2015;53,6555;ДолларСША
1;22.04.2015;53,9728;ДолларСША
1;21.04.2015;51,5207;ДолларСША
1;18.04.2015;50,5295;ДолларСША
1;17.04.2015;49,6749;ДолларСША
1;16.04.2015;50,5033;ДолларСША
1;15.04.2015;51,9749;ДолларСША
1;14.04.2015;52,422;ДолларСША
1;11.04.2015;51,0678;ДолларСША
1;10.04.2015;52,5424;ДолларСША
1;09.04.2015;54,027;ДолларСША
1;08.04.2015;55,3328;ДолларСША
1;07.04.2015;56,5161;ДолларСША
1;04.04.2015;56,7534;ДолларСША
1;03.04.2015;56,9902;ДолларСША
1;02.04.2015;58,3536;ДолларСША
1;01.04.2015;57,65;ДолларСША
1;31.03.2015;58,4643;ДолларСША
1;28.03.2015;57,7279;ДолларСША
1;27.03.2015;56,4271;ДолларСША
1;26.03.2015;57,3879;ДолларСША
1;25.03.2015;58,771;ДолларСША
1;24.03.2015;59,4452;ДолларСША
1;21.03.2015;60,0341;ДолларСША
1;20.03.2015;59,8308;ДолларСША
1;19.03.2015;61,3483;ДолларСША
1;18.03.2015;61,751;ДолларСША
1;17.03.2015;62,1497;ДолларСША
1;14.03.2015;61,3167;ДолларСША
1;13.03.2015;60,9595;ДолларСША
1;12.03.2015;62,6797;ДолларСША
1;11.03.2015;60,6649;ДолларСША
1;07.03.2015;59,9938;ДолларСША
1;06.03.2015;61,8457;ДолларСША
1;05.03.2015;61,8745;ДолларСША
1;04.03.2015;62,3649;ДолларСША
1;03.03.2015;62,2248;ДолларСША
1;28.02.2015;61,2718;ДолларСША
1;27.02.2015;60,7109;ДолларСША
1;26.02.2015;62,5906;ДолларСША
1;25.02.2015;63,5083;ДолларСША
1;21.02.2015;61,7235;ДолларСША
1;20.02.2015;62,1307;ДолларСША
1;19.02.2015;62,4001;ДолларСША
1;18.02.2015;62,8353;ДолларСША
1;17.02.2015;62,6632;ДолларСША
1;14.02.2015;65,0862;ДолларСША
1;13.02.2015;66,0994;ДолларСША
1;12.02.2015;66,0585;ДолларСША
